t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1504495714,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504495715,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504495716,4,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504495717,5,530574,106114.800000,0,237279.906219,0.000000,265287.000000,530574.000000,530574.000000,530574.000000,530574.000000
1504495718,6,530574,164466.166667,0,255872.419513,0.000000,474810.750000,530574.000000,530574.000000,530574.000000,530574.000000
1504495719,7,530574,177988.000000,0,236302.332602,0.000000,456223.000000,530574.000000,530574.000000,530574.000000,530574.000000
1504495720,8,530574,177169.125000,0,218785.709088,85718.500000,406947.000000,530574.000000,530574.000000,530574.000000,530574.000000
1504495721,9,530574,176293.000000,0,204672.168464,169284.000000,357671.000000,530574.000000,530574.000000,530574.000000,530574.000000
1504495722,10,530574,174555.400000,0,193044.987615,164100.500000,308395.000000,530574.000000,530574.000000,530574.000000,530574.000000
1504495723,11,530574,205114.636364,0,209313.799634,169284.000000,456223.000000,530574.000000,530574.000000,530574.000000,530574.000000
1504495724,12,624305,240047.166667,0,233393.901934,170360.500000,497086.000000,624305.000000,624305.000000,624305.000000,624305.000000
1504495725,13,624305,238477.153846,0,223529.337884,171437.000000,483465.000000,624305.000000,624305.000000,624305.000000,624305.000000
1504495726,14,624305,234089.285714,0,215386.681812,174242.000000,469844.000000,624305.000000,624305.000000,624305.000000,624305.000000
1504495727,15,624305,228246.133333,0,208781.910371,171437.000000,456223.000000,624305.000000,624305.000000,624305.000000,624305.000000
1504495728,16,624305,222586.062500,0,202969.150663,170360.500000,406947.000000,624305.000000,624305.000000,624305.000000,624305.000000
1504495729,17,624305,216134.411765,0,198316.164031,169284.000000,357671.000000,624305.000000,624305.000000,624305.000000,624305.000000
1504495730,18,624305,210157.000000,0,194059.121795,164100.500000,308395.000000,624305.000000,624305.000000,624305.000000,624305.000000
1504495731,19,624305,204682.947368,0,190095.026389,158917.000000,259119.000000,624305.000000,624305.000000,624305.000000,624305.000000
1504495732,20,624305,199787.450000,0,186315.688938,152679.500000,249248.500000,619618.450000,624305.000000,624305.000000,624305.000000
1504495733,21,624305,195978.000000,0,182435.219304,146442.000000,239378.000000,614931.900000,624305.000000,624305.000000,624305.000000
1504495734,22,624305,191866.545455,0,179079.905000,142063.500000,229507.500000,610245.350000,624305.000000,624305.000000,624305.000000
1504495735,23,624305,188447.826087,0,175729.105415,137685.000000,219637.000000,605558.800000,624305.000000,624305.000000,624305.000000
1504495736,24,624305,184845.458333,0,172770.158992,128737.000000,208989.500000,600872.250000,624305.000000,624305.000000,624305.000000
1504495800,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504495801,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504495802,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504495803,4,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504495804,5,541079,108215.800000,0,241977.885040,0.000000,270539.500000,541079.000000,541079.000000,541079.000000,541079.000000
1504495805,6,541079,167937.500000,0,261233.087843,0.000000,485179.250000,541079.000000,541079.000000,541079.000000,541079.000000
1504495806,7,541079,182081.857143,0,241390.510086,0.000000,466546.000000,541079.000000,541079.000000,541079.000000,541079.000000
1504495807,8,541079,180602.375000,0,223523.359831,85123.000000,416646.500000,541079.000000,541079.000000,541079.000000,541079.000000
1504495808,9,541079,178813.888889,0,209155.788791,164506.000000,366747.000000,541079.000000,541079.000000,541079.000000,541079.000000
1504495809,10,541079,177196.900000,0,197260.254107,163575.000000,316847.500000,541079.000000,541079.000000,541079.000000,541079.000000
1504495810,11,541079,207643.545455,0,212643.898288,164506.000000,466546.000000,541079.000000,541079.000000,541079.000000,541079.000000
1504495811,12,579812,238657.583333,0,229454.132236,167376.000000,500719.000000,579812.000000,579812.000000,579812.000000,579812.000000
1504495812,13,579812,235915.230769,0,219908.008120,170246.000000,489328.000000,579812.000000,579812.000000,579812.000000,579812.000000
1504495813,14,579812,228384.642857,0,213151.365450,167376.000000,477937.000000,579812.000000,579812.000000,579812.000000,579812.000000
1504495814,15,579812,222091.466667,0,206838.863039,164506.000000,466546.000000,579812.000000,579812.000000,579812.000000,579812.000000
1504495815,16,579812,217061.437500,0,200835.704015,163575.000000,416646.500000,579812.000000,579812.000000,579812.000000,579812.000000
1504495816,17,579812,210802.882353,0,196163.007394,162644.000000,366747.000000,579812.000000,579812.000000,579812.000000,579812.000000
1504495817,18,579812,204982.500000,0,191901.494927,152127.500000,316847.500000,579812.000000,579812.000000,579812.000000,579812.000000
1504495818,19,579812,199654.157895,0,187935.409170,141611.000000,266948.000000,579812.000000,579812.000000,579812.000000,579812.000000
1504495819,20,579812,195969.200000,0,183663.724743,137799.000000,250962.750000,577875.350000,579812.000000,579812.000000,579812.000000
1504495820,21,579812,191527.380952,0,180166.785181,133987.000000,234977.500000,575938.700000,579812.000000,579812.000000,579812.000000
1504502643,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504502644,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504502645,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504502646,4,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504502647,5,541736,108347.200000,0,242271.704372,0.000000,270868.000000,541736.000000,541736.000000,541736.000000,541736.000000
1504502648,6,541736,165820.333333,0,258409.421891,0.000000,475323.500000,541736.000000,541736.000000,541736.000000,541736.000000
1504502649,7,541736,179553.285714,0,238676.242994,0.000000,453186.000000,541736.000000,541736.000000,541736.000000,541736.000000
1504502650,8,541736,179678.750000,0,220971.548049,90278.500000,405377.250000,541736.000000,541736.000000,541736.000000,541736.000000
1504502651,9,541736,179047.333333,0,206708.635764,173996.000000,357568.500000,541736.000000,541736.000000,541736.000000,541736.000000
1504502652,10,541736,177309.500000,0,194964.237922,167832.500000,309759.750000,541736.000000,541736.000000,541736.000000,541736.000000
1504502653,11,541736,206548.454545,0,208839.722643,173996.000000,453186.000000,541736.000000,541736.000000,541736.000000,541736.000000
1504502654,12,647888,243326.750000,0,236391.273435,177276.500000,487500.000000,647888.000000,647888.000000,647888.000000,647888.000000
1504502655,13,647888,240065.846154,0,226632.595620,180557.000000,476062.000000,647888.000000,647888.000000,647888.000000,647888.000000
1504502656,14,647888,236410.285714,0,218170.732190,184722.500000,464624.000000,647888.000000,647888.000000,647888.000000,647888.000000
1504502657,15,647888,230304.533333,0,211560.348287,180557.000000,453186.000000,647888.000000,647888.000000,647888.000000,647888.000000
1504502658,16,647888,224250.875000,0,205816.125147,177276.500000,405377.250000,647888.000000,647888.000000,647888.000000,647888.000000
1504502659,17,647888,217222.000000,0,201376.876673,173996.000000,357568.500000,647888.000000,647888.000000,647888.000000,647888.000000
1504502660,18,647888,210738.388889,0,197291.323939,167832.500000,309759.750000,647888.000000,647888.000000,647888.000000,647888.000000
1504502661,19,647888,205280.842105,0,193202.849345,161669.000000,261951.000000,647888.000000,647888.000000,647888.000000,647888.000000
1504502662,20,647888,200997.950000,0,189022.769518,153246.500000,246697.000000,642580.400000,647888.000000,647888.000000,647888.000000
1504502663,21,647888,199493.571429,0,184365.542548,161669.000000,231443.000000,637272.800000,647888.000000,647888.000000,647888.000000
1504502690,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504502691,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504502692,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504502693,4,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504502694,5,535841,107168.200000,0,239635.380226,0.000000,267920.500000,535841.000000,535841.000000,535841.000000,535841.000000
1504502695,6,535841,165660.833333,0,257814.703403,0.000000,477553.250000,535841.000000,535841.000000,535841.000000,535841.000000
1504502696,7,535841,178308.857143,0,237718.654336,0.000000,458124.000000,535841.000000,535841.000000,535841.000000,535841.000000
1504502697,8,535841,178138.000000,0,220085.238837,88471.000000,407142.250000,535841.000000,535841.000000,535841.000000,535841.000000
1504502698,9,535841,176696.444444,0,205916.308367,165164.000000,356160.500000,535841.000000,535841.000000,535841.000000,535841.000000
1504502699,10,535841,175227.300000,0,194195.337825,163584.500000,305178.750000,535841.000000,535841.000000,535841.000000,535841.000000
1504502700,11,572053,211302.363636,0,219672.844680,165164.000000,458124.000000,572053.000000,572053.000000,572053.000000,572053.000000
1504502701,12,604708,244086.166667,0,238257.356793,171053.000000,516411.750000,604708.000000,604708.000000,604708.000000,604708.000000
1504502702,13,604708,239709.538462,0,228659.209513,176942.000000,496982.500000,604708.000000,604708.000000,604708.000000,604708.000000
1504502703,14,604708,232642.714286,0,221274.192916,171053.000000,477553.250000,604708.000000,604708.000000,604708.000000,604708.000000
1504502704,15,604708,226760.333333,0,214438.801634,165164.000000,458124.000000,604708.000000,604708.000000,604708.000000,604708.000000
1504502705,16,604708,221492.750000,0,208236.304752,163584.500000,407142.250000,604708.000000,604708.000000,604708.000000,604708.000000
1504502706,17,604708,215078.058824,0,203351.251956,162005.000000,356160.500000,604708.000000,604708.000000,604708.000000,604708.000000
1504502707,18,604708,209372.611111,0,198759.189153,153206.000000,305178.750000,604708.000000,604708.000000,604708.000000,604708.000000
1504502708,19,604708,204098.105263,0,194522.669419,144407.000000,254197.000000,604708.000000,604708.000000,604708.000000,604708.000000
1504502709,20,604708,200396.350000,0,190056.830488,143443.000000,237445.250000,603075.250000,604708.000000,604708.000000,604708.000000
1504502710,21,604708,195683.476190,0,186499.205481,142479.000000,220693.500000,601442.500000,604708.000000,604708.000000,604708.000000
1504503437,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504503438,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504503439,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504503440,4,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504503441,5,537997,107599.400000,0,240599.572738,0.000000,268998.500000,537997.000000,537997.000000,537997.000000,537997.000000
1504503442,6,537997,167982.166667,0,261126.395800,0.000000,486921.250000,537997.000000,537997.000000,537997.000000,537997.000000
1504503443,7,537997,185979.571429,0,243084.021551,0.000000,469896.000000,537997.000000,537997.000000,537997.000000,537997.000000
1504503444,8,537997,186302.250000,0,225053.923698,94280.500000,425913.000000,537997.000000,537997.000000,537997.000000,537997.000000
1504503445,9,537997,184232.666667,0,210610.205301,167676.000000,381930.000000,537997.000000,537997.000000,537997.000000,537997.000000
1504503446,10,537997,182351.200000,0,198654.323198,166547.000000,337947.000000,537997.000000,537997.000000,537997.000000,537997.000000
1504503447,11,537997,209922.272727,0,209473.126385,167676.000000,469896.000000,537997.000000,537997.000000,537997.000000,537997.000000
1504503448,12,655111,247021.333333,0,237499.631787,178118.500000,481698.750000,655111.000000,655111.000000,655111.000000,655111.000000
1504503449,13,655111,245176.000000,0,227485.905404,188561.000000,477764.500000,655111.000000,655111.000000,655111.000000,655111.000000
1504503450,14,655111,242619.214286,0,218770.657533,198971.000000,473830.250000,655111.000000,655111.000000,655111.000000,655111.000000
1504503451,15,655111,236148.666667,0,212296.976113,188561.000000,469896.000000,655111.000000,655111.000000,655111.000000,655111.000000
1504503452,16,655111,230367.687500,0,206397.806474,178118.500000,425913.000000,655111.000000,655111.000000,655111.000000,655111.000000
1504503453,17,655111,223764.823529,0,201689.647539,167676.000000,381930.000000,655111.000000,655111.000000,655111.000000,655111.000000
1504503454,18,655111,217244.500000,0,197613.540883,166547.000000,337947.000000,655111.000000,655111.000000,655111.000000,655111.000000
1504503455,19,655111,211184.736842,0,193853.808847,165418.000000,293964.000000,655111.000000,655111.000000,655111.000000,655111.000000
1504503456,20,655111,207110.650000,0,189561.085204,155489.500000,276231.000000,649255.300000,655111.000000,655111.000000,655111.000000
1504503457,21,655111,203718.142857,0,185414.201105,145561.000000,258498.000000,643399.600000,655111.000000,655111.000000,655111.000000
1504510409,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510410,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510466,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510467,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510663,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510664,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510665,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510666,4,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510667,5,654872,130974.400000,0,292867.661712,0.000000,327436.000000,654872.000000,654872.000000,654872.000000,654872.000000
1504510668,6,654872,202129.333333,0,314635.219020,0.000000,582146.000000,654872.000000,654872.000000,654872.000000,654872.000000
1504510669,7,654872,227510.285714,0,294966.862680,0.000000,557904.000000,654872.000000,654872.000000,654872.000000,654872.000000
1504510670,8,654872,228724.375000,0,273107.839818,118611.500000,513377.000000,654872.000000,654872.000000,654872.000000,654872.000000
1504510671,9,654872,227448.666667,0,255497.656613,217243.000000,468850.000000,654872.000000,654872.000000,654872.000000,654872.000000
1504510672,10,654872,225824.400000,0,240940.255867,214224.500000,424323.000000,654872.000000,654872.000000,654872.000000,654872.000000
1504510673,11,654872,228578.272727,0,228758.405687,217243.000000,379796.000000,654872.000000,654872.000000,654872.000000,654872.000000
1504510674,12,740895,271271.333333,0,263525.079311,227233.000000,513377.000000,740895.000000,740895.000000,740895.000000,740895.000000
1504510728,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510729,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510730,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510731,4,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510732,5,587599,117519.800000,0,262782.261502,0.000000,293799.500000,587599.000000,587599.000000,587599.000000,587599.000000
1504510733,6,587599,187294.333333,0,290610.609888,0.000000,549025.000000,587599.000000,587599.000000,587599.000000,587599.000000
1504510734,7,587599,210470.000000,0,272283.956244,0.000000,536167.000000,587599.000000,587599.000000,587599.000000,587599.000000
1504510735,8,587599,211982.125000,0,252122.238550,111283.500000,489506.250000,587599.000000,587599.000000,587599.000000,587599.000000
1504510736,9,587599,211061.888889,0,235854.916814,203700.000000,442845.500000,587599.000000,587599.000000,587599.000000,587599.000000
1504510741,14,1504015,579355.642857,0,632626.448122,286045.500000,1498779.000000,1504015.000000,1504015.000000,1504015.000000,1504015.000000
1504510741,14,1504015,579355.642857,0,632626.448122,286045.500000,1498779.000000,1504015.000000,1504015.000000,1504015.000000,1504015.000000
1504510741,14,1504015,579355.642857,0,632626.448122,286045.500000,1498779.000000,1504015.000000,1504015.000000,1504015.000000,1504015.000000
1504510741,14,1504015,579355.642857,0,632626.448122,286045.500000,1498779.000000,1504015.000000,1504015.000000,1504015.000000,1504015.000000
1504510742,15,1504015,559688.133333,0,614354.550536,284343.000000,1498627.000000,1504015.000000,1504015.000000,1504015.000000,1504015.000000
1504510745,23,23508120,1627815.173913,0,4797756.998209,614460.000000,1258444.000000,19107299.000000,23508120.000000,23508120.000000,23508120.000000
1504510750,23,23508120,1627815.173913,0,4797756.998209,614460.000000,1258444.000000,19107299.000000,23508120.000000,23508120.000000,23508120.000000
1504510750,24,23508120,1677011.000000,0,4698484.285111,618305.000000,1438581.250000,18333218.750000,23508120.000000,23508120.000000,23508120.000000
1504510751,24,23508120,1677011.000000,0,4698484.285111,618305.000000,1438581.250000,18333218.750000,23508120.000000,23508120.000000,23508120.000000
1504510751,24,23508120,1677011.000000,0,4698484.285111,618305.000000,1438581.250000,18333218.750000,23508120.000000,23508120.000000,23508120.000000
1504510751,24,23508120,1677011.000000,0,4698484.285111,618305.000000,1438581.250000,18333218.750000,23508120.000000,23508120.000000,23508120.000000
1504510751,24,23508120,1677011.000000,0,4698484.285111,618305.000000,1438581.250000,18333218.750000,23508120.000000,23508120.000000,23508120.000000
1504510751,24,23508120,1677011.000000,0,4698484.285111,618305.000000,1438581.250000,18333218.750000,23508120.000000,23508120.000000,23508120.000000
1504510751,24,23508120,1677011.000000,0,4698484.285111,618305.000000,1438581.250000,18333218.750000,23508120.000000,23508120.000000,23508120.000000
1504510752,25,23508120,1649791.960000,0,4601570.750679,622150.000000,1378535.500000,17298238.500000,23508120.000000,23508120.000000,23508120.000000
1504510753,26,23508120,1601860.769231,0,4515219.553225,618305.000000,1318489.750000,16263258.250000,23508120.000000,23508120.000000,23508120.000000
1504510754,27,23508120,1586976.074074,0,4428212.529465,622150.000000,1258444.000000,15228278.000000,23508120.000000,23508120.000000,23508120.000000
1504510755,28,23508120,1570224.107143,0,4346338.929474,622150.000000,1243826.500000,14193297.750000,23508120.000000,23508120.000000,23508120.000000
1504510759,31,32411673,4554880.451613,0,10144751.364665,622337.000000,1499235.000000,32411673.000000,32411673.000000,32411673.000000,32411673.000000
1504510759,31,32411673,4554880.451613,0,10144751.364665,622337.000000,1499235.000000,32411673.000000,32411673.000000,32411673.000000,32411673.000000
1504510759,32,32411673,4415376.906250,0,10010937.497238,622243.500000,1499083.000000,32411673.000000,32411673.000000,32411673.000000,32411673.000000
1504510759,32,32411673,4415376.906250,0,10010937.497238,622243.500000,1499083.000000,32411673.000000,32411673.000000,32411673.000000,32411673.000000
1504510761,34,32411673,4160988.088235,0,9757653.086027,622150.000000,1498779.000000,32411673.000000,32411673.000000,32411673.000000,32411673.000000
1504510765,40,62925409,10404474.875000,0,17781993.840734,898383.000000,18333218.750000,43375293.950000,62925409.000000,62925409.000000,62925409.000000
1504510767,40,62925409,10404474.875000,0,17781993.840734,898383.000000,18333218.750000,43375293.950000,62925409.000000,62925409.000000,62925409.000000
1504510767,41,62925409,10161182.609756,0,17627284.490458,898383.000000,13158317.500000,43307340.900000,62925409.000000,62925409.000000,62925409.000000
1504510768,47,62925409,16251323.851064,0,23003241.882050,1117921.000000,42084186.000000,57867289.000000,62925409.000000,62925409.000000,62925409.000000
1504510774,47,62925409,16251323.851064,0,23003241.882050,1117921.000000,42084186.000000,57867289.000000,62925409.000000,62925409.000000,62925409.000000
1504510774,47,62925409,16251323.851064,0,23003241.882050,1117921.000000,42084186.000000,57867289.000000,62925409.000000,62925409.000000,62925409.000000
1504510774,47,62925409,16251323.851064,0,23003241.882050,1117921.000000,42084186.000000,57867289.000000,62925409.000000,62925409.000000,62925409.000000
1504510774,47,62925409,16251323.851064,0,23003241.882050,1117921.000000,42084186.000000,57867289.000000,62925409.000000,62925409.000000,62925409.000000
1504510774,49,62925409,16049327.795918,0,22617849.156978,1199974.000000,37247929.500000,57867289.000000,62925409.000000,62925409.000000,62925409.000000
1504510776,49,62925409,16049327.795918,0,22617849.156978,1199974.000000,37247929.500000,57867289.000000,62925409.000000,62925409.000000,62925409.000000
1504510776,49,62925409,16049327.795918,0,22617849.156978,1199974.000000,37247929.500000,57867289.000000,62925409.000000,62925409.000000,62925409.000000
1504510776,49,62925409,16049327.795918,0,22617849.156978,1199974.000000,37247929.500000,57867289.000000,62925409.000000,62925409.000000,62925409.000000
1504510776,54,62925409,14579580.481481,0,22019906.048072,947459.000000,32411673.000000,57867289.000000,62419597.000000,62925409.000000,62925409.000000
1504510782,55,62925409,14325122.454545,0,21896535.368251,898383.000000,32411673.000000,57867289.000000,62318434.600000,62925409.000000,62925409.000000
1504510782,55,62925409,14325122.454545,0,21896535.368251,898383.000000,32411673.000000,57867289.000000,62318434.600000,62925409.000000,62925409.000000
1504510782,55,62925409,14325122.454545,0,21896535.368251,898383.000000,32411673.000000,57867289.000000,62318434.600000,62925409.000000,62925409.000000
1504510782,56,62925409,14076072.732143,0,21776461.627183,898383.000000,32411673.000000,57867289.000000,62217272.200000,62925409.000000,62925409.000000
1504510783,56,62925409,14076072.732143,0,21776461.627183,898383.000000,32411673.000000,57867289.000000,62217272.200000,62925409.000000,62925409.000000
1504510784,57,62925409,13840545.333333,0,21654286.843674,898383.000000,32411673.000000,57867289.000000,62116109.800000,62925409.000000,62925409.000000
1504510784,57,62925409,13840545.333333,0,21654286.843674,898383.000000,32411673.000000,57867289.000000,62116109.800000,62925409.000000,62925409.000000
1504510785,58,62925409,13608142.224138,0,21536349.041418,774697.000000,32411673.000000,57867289.000000,62014947.400000,62925409.000000,62925409.000000
1504510785,58,62925409,13608142.224138,0,21536349.041418,774697.000000,32411673.000000,57867289.000000,62014947.400000,62925409.000000,62925409.000000
1504510785,58,62925409,13608142.224138,0,21536349.041418,774697.000000,32411673.000000,57867289.000000,62014947.400000,62925409.000000,62925409.000000
1504510785,58,62925409,13608142.224138,0,21536349.041418,774697.000000,32411673.000000,57867289.000000,62014947.400000,62925409.000000,62925409.000000
1504510785,65,62925409,13156202.650000,90767,21309871.983454,636674.000000,30185784.750000,57867289.000000,61812622.600000,62925409.000000,62925409.000000
1504510792,65,62925409,13156202.650000,90767,21309871.983454,636674.000000,30185784.750000,57867289.000000,61812622.600000,62925409.000000,62925409.000000
1504510792,65,62925409,13156202.650000,90767,21309871.983454,636674.000000,30185784.750000,57867289.000000,61812622.600000,62925409.000000,62925409.000000
1504510792,65,62925409,13156202.650000,90767,21309871.983454,636674.000000,30185784.750000,57867289.000000,61812622.600000,62925409.000000,62925409.000000
1504510792,65,62925409,13156202.650000,90767,21309871.983454,636674.000000,30185784.750000,57867289.000000,61812622.600000,62925409.000000,62925409.000000
1504510792,65,62925409,13156202.650000,90767,21309871.983454,636674.000000,30185784.750000,57867289.000000,61812622.600000,62925409.000000,62925409.000000
1504510792,65,62925409,13156202.650000,90767,21309871.983454,636674.000000,30185784.750000,57867289.000000,61812622.600000,62925409.000000,62925409.000000
1504510792,65,62925409,13156202.650000,90767,21309871.983454,636674.000000,30185784.750000,57867289.000000,61812622.600000,62925409.000000,62925409.000000
1504510792,65,62925409,13156202.650000,90767,21309871.983454,636674.000000,30185784.750000,57867289.000000,61812622.600000,62925409.000000,62925409.000000
1504510859,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
