t,count
1504514188,132
1504514190,132
1504514190,132
1504514195,132
1504514195,132
1504514196,132
1504514202,132
1504514202,132
1504514234,132
1504514234,132
1504514234,132
1504514234,132
1504514234,132
1504514234,132
1504514234,132
1504514234,132
1504514234,132
1504514234,132
1504514234,132
1504514234,132
1504514234,132
1504514234,132
1504514337,0
1504514338,0
1504514339,132
1504514340,132
1504514341,132
1504514342,132
1504514343,132
1504514344,132
1504514345,132
1504514346,132
1504514352,132
1504514353,132
1504514353,132
1504514354,132
1504514354,132
1504514355,132
1504514355,132
1504514356,132
1504514357,132
1504514358,132
1504514358,132
1504514358,132
1504514362,132
1504514385,132
1504514385,132
1504514385,132
1504514385,132
1504514385,132
1504514385,132
1504514385,132
1504514385,132
1504514385,132
1504514385,132
1504514385,132
1504514385,132
1504514385,132
1504514385,132
1504514385,132
1504514713,0
1504514714,0
1504514726,0
1504514726,0
1504514726,0
1504514726,23
1504514726,50
1504514726,82
1504514726,114
1504514726,132
1504514747,0
1504514748,0
1504514758,0
1504514758,0
1504514758,10
1504514758,29
1504514758,50
1504514758,74
1504514758,98
1504514758,117
1504514758,132
1504524612,0
1504524613,0
1504524614,132
1504524615,132
1504524616,132
1504524617,132
1504524618,132
1504524619,132
1504524620,132
1504524621,132
1504524622,132
1504524623,132
1504524624,132
1504529645,0
1504529646,0
1504529647,132
1504529648,132
1504529649,132
1504529650,132
1504529651,132
1504529652,132
1504529653,132
1504529654,132
1504529655,132
1504529656,132
1504529733,0
1504529734,0
1504529735,132
1504529736,132
1504529737,132
1504529738,132
1504529739,132
1504529740,132
1504529741,132
1504529742,132
1504529743,132
1504529747,132
1504529747,132
1504529748,132
1504529748,132
1504529749,132
1504529749,132
1504529750,132
1504529756,132
1504529793,132
1504529793,132
1504529793,132
1504529793,132
1504529793,132
1504529793,132
1504529793,132
1504529793,132
1504529793,132
1504529793,132
1504529793,132
1504529801,0
1504529802,0
1504529803,132
1504529804,132
1504529805,132
1504529806,132
1504529807,132
1504529808,132
1504529809,132
1504529810,132
1504529815,132
1504529816,132
1504529816,132
1504529817,132
1504529817,132
1504529820,132
1504529821,132
1504529827,132
1504529827,132
1504529827,132
1504529827,132
1504529827,132
1504529827,132
1504529827,132
1504529827,132
1504529827,132
1504529827,132
1504529833,132
1504529843,132
1504529843,132
1504529843,132
1504529843,132
1504529843,132
1504529843,132
1504529843,132
1504529843,132
1504529843,132
1504529843,132
1504529843,132
1504529843,132
1504529843,132
1504529850,0
1504529851,0
1504529852,132
1504529853,132
1504529854,132
1504529855,132
1504529856,132
1504529857,132
1504529858,132
1504529859,132
1504529864,132
1504529864,132
1504529865,132
1504529865,132
1504529865,132
1504529866,132
1504529866,132
1504529870,132
1504529870,132
1504529870,132
1504529870,132
1504529873,132
1504529873,132
1504529873,132
1504529887,132
1504529887,132
1504529887,132
1504529887,132
1504529887,132
1504529887,132
1504529887,132
1504529887,132
1504529887,132
1504529887,132
1504529887,132
1504529887,132
1504529887,132
1504529887,132
1504529890,132
1504529892,132
1504529900,132
1504529963,132
1504529974,132
1504529974,132
1504529974,132
1504530002,132
1504530003,132
1504530015,132
1504530017,132
1504530020,132
1504530020,132
1504530020,132
1504530021,132
1504530027,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530151,132
1504530272,0
1504530273,0
1504530274,132
1504530275,132
1504530276,132
1504530277,132
1504530278,132
1504530279,132
1504530280,132
1504530281,132
1504530285,132
1504530286,132
1504530286,132
1504530286,132
1504530286,132
1504530287,132
1504530288,132
1504530291,132
1504530291,132
1504530291,132
1504530297,132
1504530299,132
1504530307,132
1504530313,132
1504530329,132
1504530329,132
1504530333,132
1504530338,132
1504530342,132
1504530342,132
1504530343,132
1504530346,132
1504530346,132
1504530347,132
1504530348,132
1504530349,132
1504530351,132
1504530352,132
1504530353,132
1504530354,132
1504530355,132
1504530355,132
1504530355,132
1504530361,132
1504530362,132
1504530363,132
1504530363,132
1504530363,132
1504530364,132
1504530364,132
1504530365,132
1504530365,132
1504530368,132
1504530369,132
1504530380,132
1504530393,132
1504530394,132
1504530411,132
1504530412,132
1504530412,132
1504530412,132
1504530413,132
1504530414,132
1504530415,132
1504530421,132
1504530424,132
1504530424,132
1504530425,132
1504530425,132
1504530426,132
1504530427,132
1504530427,132
1504530430,132
1504530430,132
1504530431,132
1504530448,0
1504530449,0
1504530450,132
1504530451,132
1504530452,132
1504530453,132
1504530454,132
1504530455,132
1504530456,132
1504530457,132
1504530458,132
1504530459,132
1504530496,0
1504530497,0
1504530498,132
1504530499,132
1504530500,132
1504530501,132
1504530502,132
1504530503,132
1504530504,132
1504530505,132
1504530510,132
1504530511,132
1504530511,132
1504530511,132
1504530512,132
1504530512,132
1504530525,132
1504530528,132
1504530528,132
1504530528,132
1504530528,132
1504530528,132
1504530528,132
1504530528,132
1504530528,132
1504530528,132
1504530528,132
1504530528,132
1504530528,132
1504530528,132
1504530528,132
1504530528,132
1504530529,132
1504530532,132
1504530539,132
1504530550,132
1504530551,132
1504530551,132
1504530551,132
1504530552,132
1504530552,132
1504530553,132
1504530553,132
1504530555,132
1504530556,132
1504530556,132
1504530556,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530615,132
1504530635,0
1504530636,0
1504530637,132
1504530638,132
1504530639,132
1504530640,132
1504530641,132
1504530642,132
1504530643,132
1504530644,132
1504530651,132
1504530651,132
1504530651,132
1504530652,132
1504531063,132
1504531063,132
1504531063,132
1504531063,132
1504531063,132
1504531063,132
1504531063,132
1504531122,0
1504531123,0
1504531124,132
1504531125,132
1504531126,132
1504531127,132
1504531128,132
1504531129,132
1504531130,132
1504531131,132
1504531138,132
1504531138,132
1504531139,132
1504531158,132
1504531158,132
1504531158,132
1504531158,132
1504531158,132
1504531158,132
1504531171,0
1504531172,0
1504531173,132
1504531174,132
1504531175,132
1504531176,132
1504531177,132
1504531178,132
1504531179,132
1504531180,132
1504531185,132
1504531186,132
1504531186,132
1504531186,132
1504531187,132
1504531187,132
1504531189,132
1504531189,132
1504531190,132
1504531195,132
1504531195,132
1504531195,132
1504531195,132
1504531195,132
1504531195,132
1504531199,132
1504531381,132
1504531381,132
1504531381,132
1504531381,132
1504531381,132
1504531381,132
1504531381,132
1504531381,132
1504531381,132
1504531381,132
1504531381,132
1504531381,132
1504531381,132
1504531435,0
1504531436,0
1504531437,132
1504531438,132
1504531439,132
1504531445,0
1504531446,0
1504531447,132
1504531448,132
1504531449,132
1504531450,132
1504531451,132
1504531452,132
1504531453,132
1504531454,132
1504531455,132
1504531456,132
1504531457,132
1504531458,132
1504531459,132
1504531460,132
1504531461,132
1504531462,132
1504531463,132
1504531464,132
1504531465,132
1504531466,132
1504531467,132
1504531468,132
1504531469,132
1504531470,132
1504531471,132
1504531525,0
1504531526,0
1504531527,132
1504531528,132
1504531529,132
1504531530,132
1504531531,132
1504531532,132
1504531533,132
1504531534,132
1504531535,132
1504531536,132
1504531537,132
1504531538,132
1504531539,132
1504531540,132
1504531541,132
1504531542,132
1504531543,132
1504531544,132
1504531545,132
1504531546,132
1504531547,132
1504531548,132
1504531549,132
1504531550,132
1504531551,132
1504531749,0
1504531750,0
1504531751,132
1504531752,132
1504531753,132
1504531754,132
1504531755,132
1504531756,132
1504531757,132
1504531758,132
1504531762,132
1504531763,132
1504531764,132
1504531764,132
1504531794,132
1504531794,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531795,132
1504531796,132
1504531796,132
1504531799,132
1504531799,132
1504531827,132
1504531827,132
1504531830,132
1504531830,132
1504531830,132
1504531832,132
1504531833,132
1504531833,132
1504531838,132
1504531838,132
1504531840,132
1504531840,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504531856,132
1504532226,0
1504532227,0
1504532228,12
1504532229,12
1504532230,12
1504532231,12
1504532232,12
1504532233,12
1504532234,12
1504532235,12
1504532236,12
1504532237,12
1504532282,0
1504532283,0
1504532284,12
1504532285,12
1504532286,12
1504532287,12
1504532288,12
1504532289,12
1504532290,12
1504532291,12
1504532295,12
1504532295,12
1504532295,12
1504532298,12
1504532298,12
1504532300,12
1504532300,12
1504532300,12
1504532300,12
1504532304,12
1504532304,12
1504532304,12
1504532304,12
1504532360,0
1504532361,0
1504532362,12
1504532363,12
1504532364,12
1504532365,12
1504532366,12
1504532367,12
1504532368,12
1504532369,12
1504532370,12
1504532371,12
1504532428,0
1504532429,0
1504532430,12
1504532431,12
1504532432,12
1504532433,12
1504532434,12
1504532435,12
1504532436,12
1504532437,12
1504532438,12
1504532439,12
1504532440,12
1504532441,12
1504532442,12
1504532443,12
1504532444,12
1504532445,12
1504532446,12
1504532447,12
1504532448,12
1504532449,12
1504532450,12
1504532451,12
1504532452,12
1504532453,12
1504532454,12
1504532479,0
1504532480,0
1504532481,12
1504532482,12
1504532483,12
1504532484,12
1504532485,12
1504532486,12
1504532487,12
1504532488,12
1504532489,12
1504532490,12
1504532537,0
1504532538,0
1504532539,12
1504532540,12
1504532541,12
1504532542,12
1504532543,12
1504532544,12
1504532545,12
1504532546,12
1504532547,12
1504532548,12
1504532982,0
1504532983,0
1504532984,12
1504532985,12
1504532986,12
1504532987,12
1504532988,12
1504532989,12
1504532990,12
1504532991,12
1504532992,12
1504532993,12
1504532994,12
1504532995,12
1504532996,12
1504532997,12
1504532998,12
1504532999,12
1504533000,12
1504533001,12
1504533002,12
1504533003,12
1504533004,12
1504533005,12
1504533006,12
1504533007,12
1504533008,12
1504533562,0
1504533563,0
1504533564,12
1504533565,12
1504533566,12
1504533567,12
1504533568,12
1504533569,12
1504533570,12
1504533571,12
1504533572,12
1504533573,12
1504533574,12
1504533575,12
1504533576,12
1504533577,12
1504533578,12
1504533579,12
1504533580,12
1504533581,12
1504533582,12
1504533583,12
1504533584,12
1504533585,12
1504533586,12
1504533587,12
1504533588,12
1504533632,0
1504533633,0
1504533656,12
1504533656,12
1504533656,12
1504533656,12
1504533656,12
1504533656,12
1504533656,12
1504533656,12
1504533656,12
1504533656,12
1504533656,12
1504534327,0
1504534328,0
1504534329,12
1504534330,12
1504534331,12
1504534332,12
1504534333,12
1504534334,12
1504534335,12
1504534336,12
1504534337,12
1504534338,12
1504534339,12
1504534340,12
1504534341,12
1504534342,12
1504534343,12
1504534344,12
1504534345,12
1504534346,12
1504534347,12
1504534348,12
1504534349,12
1504534350,12
1504534351,12
1504534352,12
1504534353,12
