t,value
1504514086,1551760464
1504514087,1551255592
1504514088,1550750896
1504514089,1550246096
1504514090,1544345112
1504514091,1497190944
1504514095,1949699000
1504514096,1942679696
1504514096,1941623920
1504514097,1940710504
1504514097,1939658400
1504514097,1925486168
1504514099,1918668568
1504514103,1907866760
1504514104,1907468632
1504514104,1903885768
1504514104,1903628544
1504514104,1903628544
1504514104,1903371496
1504514105,1890379752
1504514106,1884474552
1504514107,1884070952
1504514110,1883269160
1504514110,1873529192
1504514111,1872726240
1504514114,1871923912
1504514114,1871521080
1504514136,1861737496
1504514136,1855837392
1504514136,1844541416
1504514136,1832952992
1504514136,1832554912
1504514136,1828175464
1504514136,1827777368
1504514136,1821479504
1504514136,1820682704
1504514136,1816701408
1504514136,1816303144
1504514136,1815506904
1504514136,1809607144
1504514136,1805369168
1504514158,1839551656
1504514159,1713019968
1504514160,1624840416
1504514161,1596606096
1504514162,1571916144
1504514163,1571411272
1504514164,1570906144
1504514165,1570401352
1504514166,1564500392
1504514167,1519867688
1504514173,1497788040
1504514174,1495772488
1504514174,1494764416
1504514175,1494259344
1504514175,1493251336
1504514176,1964184680
1504514176,1961446376
1504514177,1951400728
1504514183,1932355880
1504514183,1921170616
1504514183,1917541784
1504514183,1917254536
1504514183,1917254536
1504514184,1917254536
1504514184,1913301416
1504514184,1913301416
1504514184,1906179056
1504514186,1903339200
1504514186,1899718504
1504514187,1893364232
1504514188,1892934832
1504514190,1892929584
1504514190,1888452216
1504514195,1882520600
1504514195,1881250360
1504514196,1880826712
1504514202,1880109960
1504514202,1869285928
1504514234,1863038512
1504514234,1862615120
1504514234,1840084912
1504514234,1830115976
1504514234,1829692696
1504514234,1828845464
1504514234,1822497144
1504514234,1818021400
1504514234,1817597752
1504514234,1817174168
1504514234,1816327368
1504514234,1806259632
1504514234,1805836184
1504514234,1804732296
1504514337,1830055176
1504514338,1709365616
1504514339,1614839264
1504514340,1597184352
1504514341,1561913512
1504514342,1561408560
1504514343,1560903656
1504514344,1560398728
1504514345,1554497888
1504514346,1523081800
1504514352,1487313592
1504514353,1485801584
1504514353,1485297096
1504514354,1484289096
1504514354,1482776976
1504514355,1962201936
1504514355,1956803912
1504514356,1947900704
1504514357,1933708216
1504514358,1924615456
1504514358,1924328144
1504514358,1913386720
1504514362,1910424784
1504514385,1904172048
1504514385,1899734320
1504514385,1893809088
1504514385,1871278848
1504514385,1870855536
1504514385,1866849408
1504514385,1866002400
1504514385,1865578816
1504514385,1859230320
1504514385,1855216024
1504514385,1854792744
1504514385,1854369296
1504514385,1854369296
1504514385,1850354960
1504514385,1849931536
1504514385,1844006336
1504514713,1829527072
1504514714,1697812656
1504514726,1609876264
1504514726,1603527560
1504514726,1580643872
1504514726,1569559840
1504514726,1569055976
1504514726,1569055976
1504514726,1563660064
1504514726,1563657568
1504514726,1563656544
1504514747,1829532880
1504514748,1696653968
1504514758,1610386792
1504514758,1604038504
1504514758,1570070784
1504514758,1569566872
1504514758,1569565368
1504514758,1569563384
1504514758,1564159088
1504514758,1564158800
1504514758,1564158800
1504524612,1829483776
1504524613,1690268888
1504524614,1614268296
1504524615,1578442864
1504524616,1562318296
1504524617,1561813344
1504524618,1561308472
1504524619,1560803712
1504524620,1554902592
1504524621,1506163264
1504524622,1487133424
1504524623,1963358568
1504524624,1939688672
1504529645,1839564272
1504529646,1700349576
1504529647,1634901432
1504529648,1583483248
1504529649,1571893448
1504529650,1571388496
1504529651,1570883592
1504529652,1570378896
1504529653,1564477776
1504529654,1515784960
1504529655,1497287616
1504529656,1487056360
1504529733,1829536960
1504529734,1703007408
1504529735,1614829960
1504529736,1591141880
1504529737,1562421072
1504529738,1561916120
1504529739,1561410992
1504529740,1560906200
1504529741,1555005216
1504529742,1523469272
1504529743,1488815816
1504529747,1486295104
1504529747,1485791096
1504529748,1484782152
1504529748,1481119768
1504529749,1963017360
1504529749,1962243304
1504529750,1955847584
1504529756,1924512200
1504529793,1914678112
1504529793,1914254848
1504529793,1886646336
1504529793,1885966032
1504529793,1881536296
1504529793,1880689664
1504529793,1880266424
1504529793,1874023808
1504529793,1864084160
1504529793,1863660768
1504529793,1862814104
1504529801,1839552120
1504529802,1706674760
1504529803,1624843384
1504529804,1599128208
1504529805,1571918968
1504529806,1571413840
1504529807,1570909080
1504529808,1570404152
1504529809,1564503144
1504529810,1518363896
1504529815,1497789384
1504529816,1496277752
1504529816,1495269768
1504529817,1493756912
1504529817,1492748984
1504529820,1958604344
1504529821,1934907912
1504529827,1933028952
1504529827,1931894872
1504529827,1916945144
1504529827,1916650792
1504529827,1916363408
1504529827,1916363408
1504529827,1916327960
1504529827,1912411832
1504529827,1912411832
1504529827,1905672880
1504529833,1903897520
1504529843,1894029104
1504529843,1893605520
1504529843,1871498816
1504529843,1865150440
1504529843,1861106512
1504529843,1860260016
1504529843,1859836624
1504529843,1858989664
1504529843,1849435488
1504529843,1849435488
1504529843,1849435488
1504529843,1849435488
1504529843,1849435488
1504529850,1839607528
1504529851,1706730136
1504529852,1624900760
1504529853,1597686064
1504529854,1572492392
1504529855,1571987232
1504529856,1571482504
1504529857,1570473840
1504529858,1564573120
1504529859,1515868488
1504529864,1497875424
1504529864,1496363384
1504529865,1495355400
1504529865,1494851000
1504529865,1487438920
1504529866,1482033920
1504529866,1481529200
