t,count
1495715522,0
1495715523,0
1495715524,0
1495715525,0
1495715526,0
1495715527,0
1495715528,0
1495715529,0
1495716898,1024
1495716899,0
1495716900,409600
1495716901,0
1495716902,0
1495716903,0
1495716904,0
1495716905,0
1495716906,0
1495716907,0
1495716908,0
1495716909,0
1495716910,0
1495716911,0
1495716912,0
1495716913,0
1495716914,0
1495716915,0
1495763469,0
1495763470,409600
1495763471,0
1495763472,0
1495763473,0
1495763474,0
1495763475,0
1495763476,0
1495763477,0
1495763478,0
1495763479,0
1495763480,0
1495763481,0
1495763482,0
1495763483,0
1495763484,0
1495763556,0
1495763557,409600
1495763558,0
1495763559,0
1495763560,0
1495763561,0
1495763562,0
1495763563,0
1495763564,0
1495763565,0
1495763566,0
1495763567,0
1495763568,0
1495763569,0
1495763570,0
1495763571,0
1495769189,147456
1495769190,147456
1495769191,147456
1495769192,147456
1495769193,147456
1495769194,147456
1495769195,147456
1495769196,147456
1495769197,147456
1495769198,147456
1495769199,147456
1495769200,147456
1495769201,147456
1495769202,147456
1495769203,147456
1495769204,147456
1495769205,147456
1495769206,147456
1495769207,147456
1495769208,147456
1495769209,147456
1495769210,147456
1495769211,147456
1495769212,147456
1495769213,147456
1495769214,147456
1495769215,147456
1495769216,147456
1495769217,147456
1495769218,147456
1495769219,147456
1495769220,147456
1495769221,147456
1495769222,147456
1495769223,147456
1495769224,147456
1495769225,147456
1495769226,147456
1495769227,147456
1495769228,147456
1495769229,147456
1495769230,147456
1495769231,147456
1495769232,147456
1495769233,147456
1495769234,147456
1495769235,147456
1495769236,147456
1495769237,147456
1495769238,147456
1495769239,147456
1495769240,147456
1495769241,147456
1495769242,147456
1495769243,147456
1495769244,147456
1495769245,147456
1495769246,147456
1495769247,147456
1495769248,147456
1495769249,147456
1495769250,147456
1495769251,147456
1495769252,147456
1495769253,147456
1495769254,147456
1495769255,147456
1495769256,147456
1495769257,147456
1495769258,147456
1495769259,147456
1495769260,147456
1495769261,147456
1495769262,147456
1495769263,147456
1495769264,147456
1495769265,147456
1495769266,147456
1495769267,147456
1495769268,147456
1495769269,147456
1495769270,147456
1495769271,147456
1495769272,147456
1495769273,147456
1495769274,147456
1495769275,147456
1495769276,147456
1495769277,147456
1495769278,147456
1495769279,147456
1495769280,147456
1495769281,147456
1495769282,147456
1495769283,147456
1495769284,147456
1495769285,147456
1495769286,147456
1495769287,147456
1495769288,147456
1495769289,147456
1495769290,147456
1495769291,147456
1495769292,147456
1495769293,147456
1495769294,147456
1495769295,147456
1495769296,147456
1495769297,147456
1495769298,147456
1495769299,147456
1495769300,147456
1495769301,147456
1495769302,147456
1495769303,147456
1495769304,147456
1495769305,147456
1495769306,147456
1495769307,147456
1495769308,147456
1495769309,147456
1495769310,147456
1495769311,147456
1495769312,147456
1495769313,147456
1495769314,147456
1495769315,147456
1495769316,147456
1495769317,147456
1495769318,147456
1495769319,147456
1495769320,147456
1495769321,147456
1495769322,147456
1495769323,147456
1495769324,147456
1495769325,147456
1495769326,147456
1495769327,147456
1495769328,147456
1495769329,147456
1495769330,147456
1495769331,147456
1495769332,147456
1495769333,147456
1495769334,147456
1495769335,147456
1495769336,147456
1495769337,147456
1495769338,147456
1495769339,147456
1495769340,147456
1495769341,147456
1495769342,147456
1495769343,147456
1495769344,147456
1495769345,147456
1495769346,147456
1495769347,147456
1495769348,147456
1495769349,147456
1495769350,147456
1495769351,147456
1495769352,147456
1495769353,147456
1495769354,147456
1495769355,147456
1495769356,147456
1495769357,147456
1495769358,147456
1495769359,147456
1495769360,147456
1495769361,147456
1495769362,147456
1495769363,147456
1495769364,147456
1495769365,147456
1495769366,147456
1495769367,147456
1495769368,147456
1495769369,147456
1495769370,147456
1495769371,147456
1495769372,147456
1495769373,147456
1495769374,147456
1495769375,147456
1495769376,147456
1495769377,147456
1495769378,147456
1495769379,147456
1495769380,147456
1495769381,147456
1495769382,147456
1495769383,147456
1495769384,147456
1495769385,147456
1495769386,147456
1495769387,147456
1495769388,147456
1495769389,147456
1495769390,147456
1495769391,147456
1495769392,147456
1495769393,147456
1495769394,147456
1495769395,147456
1495769396,147456
1495769397,147456
1495769398,147456
1495769399,147456
1495769400,147456
1495769401,147456
1495769402,147456
1495769403,147456
1495769404,147456
1495769405,147456
1495769406,147456
1495769407,147456
1495769408,147456
1495769409,147456
1495769410,147456
1495769411,147456
1495769412,147456
1495769413,147456
1495769414,147456
1495769415,147456
1495769416,147456
1495769417,147456
1495769418,147456
1495769419,147456
1495769420,147456
1495769421,147456
1495769422,147456
1495769423,147456
1495769424,147456
1495769425,147456
1495769426,147456
1495769427,147456
1495769428,147456
1495769429,147456
1495769430,147456
1495769431,147456
1495769432,147456
1495769433,147456
1495769434,147456
1495769435,147456
1495769436,147456
1495769437,147456
1495769438,147456
1495769439,147456
1495769440,147456
1495769441,147456
1495769442,147456
1495769443,147456
1495769444,147456
1495769445,147456
1495769446,147456
1495769447,147456
1495769448,147456
1495769449,147456
1495769450,147456
1495769451,147456
1495769452,147456
1495769453,147456
1495769454,147456
1495769455,147456
1495769456,147456
1495769457,147456
1495769458,147456
1495769459,147456
1495769460,147456
1495769461,147456
1495769462,147456
1495769463,147456
1495769464,147456
1495769465,147456
1495769466,147456
1495769467,147456
1495769468,147456
1495769469,147456
1495769470,147456
1495769471,147456
1495769472,147456
1495769473,147456
1495769474,147456
1495769475,147456
1495769476,147456
1495769477,147456
1495769478,147456
1495769479,147456
1495769480,147456
1495769481,147456
1495769482,147456
1495769483,147456
1495769484,147456
1495769485,147456
1495769486,147456
1495769487,147456
1495769488,147456
1495769489,147456
1495769490,147456
1495769491,147456
1495769492,147456
1495769493,147456
1495769494,147456
1495769495,147456
1495769496,147456
1495769497,147456
1495769498,147456
1495769499,147456
1495769500,147456
1495769501,147456
1495769502,147456
1495769503,147456
1495769504,147456
1495769505,147456
1495769506,147456
1495769507,147456
1495769508,147456
1495769509,147456
1495769510,147456
1495769511,147456
1495769512,147456
1495769513,147456
1495769514,147456
1495769515,147456
1495769516,147456
1495769517,147456
1495769518,147456
1495769519,147456
1495769520,147456
1495769521,147456
1495769522,147456
1495769523,147456
1495769524,147456
1495769525,147456
1495769526,147456
1495769527,147456
1495769528,147456
1495769529,147456
1495769530,147456
1495769531,147456
1495769532,147456
1495769533,147456
1495769534,147456
1495769535,147456
1495769536,147456
1495769537,147456
1495769538,147456
1495769539,147456
1495769540,147456
1495769541,147456
1495769542,147456
1495769543,147456
1495769544,147456
1495769545,147456
1495769546,147456
1495769547,147456
1495769548,147456
1495769549,147456
1495769550,147456
1495769551,147456
1495769552,147456
1495769553,147456
1495769554,147456
1495769555,147456
1495769556,147456
1495769557,147456
1495769558,147456
1495769559,147456
1495769560,147456
1495769561,147456
1495769562,147456
1495769563,147456
1495769564,147456
1495769565,147456
1495769566,147456
1495769567,147456
1495769568,147456
1495769569,147456
1495769570,147456
1495769571,147456
1495769572,147456
1495769573,147456
1495769574,147456
1495769575,147456
1495769576,147456
1495769577,147456
1495769578,147456
1495769579,147456
1495769580,147456
1495769581,147456
1495769582,147456
1495769583,147456
1495769584,147456
1495769585,147456
1495769586,147456
1495769587,147456
1495769588,147456
1495769589,147456
1495769590,147456
1495769591,147456
1495769592,147456
1495769593,147456
1495769594,147456
1495769595,147456
1495769596,147456
1495769597,147456
1495769598,147456
1495769599,147456
1495769600,147456
1495769601,147456
1495769602,147456
1495769603,147456
1495769604,147456
1495769605,147456
1495769606,147456
1495769607,147456
1495769608,147456
1495769609,147456
1495769610,147456
1495769611,147456
1495769612,147456
1495769613,147456
1495769614,147456
1495769615,147456
1495769616,147456
1495769617,147456
1495769618,147456
1495769619,147456
1495769620,147456
1495769621,147456
1495769622,147456
1495769623,147456
1495769624,147456
1495769625,147456
1495769626,147456
1495769627,147456
1495769628,147456
1495769629,147456
1495769630,147456
1495769631,147456
1495769632,147456
1495769633,147456
1495769634,147456
1495769635,147456
1495769636,147456
1495769637,147456
1495769638,147456
1495769639,147456
1495769640,147456
1495769641,147456
1495769642,147456
1495769643,147456
1495769644,147456
1495769645,147456
1495769646,147456
1495769647,147456
1495769648,147456
1495769649,147456
1495769650,147456
1495769651,147456
1495769652,147456
1495769653,147456
1495769654,147456
1495769655,147456
1495769656,147456
1495769657,147456
1495769658,147456
1495769659,147456
1495769660,147456
1495769661,147456
1495769662,147456
1495769663,147456
1495769664,147456
1495769665,147456
1495769666,147456
1495769667,147456
1495769668,147456
1495769669,147456
1495769670,147456
1495769671,147456
1495769672,147456
1495769673,147456
1495769674,147456
1495769675,147456
1495769676,147456
1495769677,147456
1495769678,147456
1495769679,147456
1495769680,147456
1495769681,147456
1495769682,147456
1495769683,147456
1495769684,147456
1495769685,147456
1495769686,147456
1495769687,147456
1495769688,147456
1495769689,147456
1495769690,147456
1495769691,147456
1495769692,147456
1495769693,147456
1495769694,147456
1495769695,147456
1495769696,147456
1495769697,147456
1495769698,147456
1495769699,147456
1495769700,147456
1495769701,147456
1495769702,147456
1495769703,147456
1495769704,147456
1495769705,147456
1495769706,147456
1495769707,147456
1495769708,147456
1495769709,147456
1495769710,147456
1495769711,147456
1495769712,147456
1495769713,147456
1495769714,147456
1495769715,147456
1495769716,147456
1495769717,147456
1495769718,147456
1495769719,147456
1495769720,147456
1495769721,147456
1495769722,147456
1495769723,147456
1495769724,147456
1495769725,147456
1495769726,147456
1495769727,147456
1495769728,147456
1495769729,147456
1495769730,147456
1495769731,147456
1495769732,147456
1495769733,147456
1495769734,147456
1495769735,147456
1495769736,147456
1495769737,147456
1495769738,147456
1495769739,147456
1495769740,147456
1495769741,147456
1495769742,147456
1495769743,147456
1495769744,147456
1495769745,147456
1495769746,147456
1495769747,147456
1495769748,147456
1495769749,147456
1495769750,147456
1495769751,147456
1495769752,147456
1495769753,147456
1495769754,147456
1495769755,147456
1495769756,147456
1495769757,147456
1495769758,147456
1495769759,147456
1495769760,147456
1495769761,147456
1495769762,147456
1495769763,147456
1495769764,147456
1495769765,147456
1495769766,147456
1495769767,147456
1495769768,147456
1495769769,147456
1495769770,147456
1495769771,147456
1495769772,147456
1495769773,147456
1495769774,147456
1495769775,147456
1495769776,147456
1495769777,147456
1495769778,147456
1495769779,147456
1495769780,147456
1495769781,147456
1495769782,147456
1495769783,147456
1495769784,147456
1495769785,147456
1495769786,147456
1495769787,147456
1495769788,147456
1495769789,147456
1495769790,147456
1495769791,147456
1495769792,147456
1495769793,147456
1495769794,147456
1495769795,147456
1495769796,147456
1495769797,147456
1495769798,147456
1495769799,147456
1495769800,147456
1495769801,147456
1495769802,147456
1495769803,147456
1495769804,147456
1495769805,147456
1495769806,147456
1495769807,147456
1495769808,147456
1495769809,147456
1495769810,147456
1495769811,147456
1495769812,147456
1495769813,147456
1495769814,147456
1495769815,147456
1495769816,147456
1495769817,147456
1495769818,147456
1495769819,147456
1495769820,147456
1495769821,147456
1495769822,147456
1495769823,147456
1495769824,147456
1495769825,147456
1495769826,147456
1495769827,147456
1495769828,147456
1495769829,147456
1495769830,147456
1495769831,147456
1495769832,147456
1495769833,147456
1495769834,147456
1495769835,147456
1495769836,147456
1495769837,147456
1495769838,147456
1495808745,1024
1495808746,0
1495808747,409600
1495808748,409600
1495808749,0
1495808750,0
1495808751,0
1495808752,0
1495808753,0
1495808754,0
1495808755,0
1495808756,0
1495808757,0
1495808758,0
1495808759,0
1495808760,0
1495808761,0
1495808762,0
1495808763,0
1495808764,0
1495808765,0
1495808766,0
1495808767,0
1495808768,0
1495808769,0
1495808770,0
1495808771,0
1495808772,0
1495808773,0
1495808774,0
1495808775,0
1495808776,0
1495808777,0
1495808778,0
1495808779,0
1495808780,0
1495808781,0
1495808782,0
1495808783,0
1495808784,0
1495808785,0
1495808786,0
1495808787,0
1495808788,0
1495808789,0
1495808790,0
1495808791,0
1495808792,0
1495808793,0
1495808794,0
1495808795,0
1495808796,0
1495808797,0
1495808798,0
1495808799,0
1495808800,0
1495808801,0
1495808802,0
1495808803,0
1495808804,0
1495808805,0
1495808806,0
1495808807,0
1495808808,0
1495808809,0
1495808810,0
1495808811,0
1495808812,0
1495808813,0
1495808814,0
1495808815,0
1495808816,0
1495808817,0
1495808818,0
1495808819,0
1495808820,0
1495808821,0
1495808822,0
1495808823,0
1495808824,0
1495808825,0
1495808826,0
1495808827,0
1495808828,0
1495808829,0
1495808830,0
1495808831,0
1495808832,0
1495808833,0
1495808834,0
1495808835,0
1495808836,0
1495808837,0
1495808838,0
1495808839,0
1495808840,0
1495808841,0
1495808842,0
1495808843,0
1495808844,0
1495808845,0
1495808846,0
1495808847,0
1495808848,0
1495808849,0
1495808850,0
1495808851,0
1495808852,0
1495808853,0
1495808854,0
1495808855,0
1495808856,0
1495808857,0
1495808858,0
1495808859,0
1495808860,0
1495808861,0
1495808862,0
1495808863,0
1495808864,0
1495808865,0
1495808866,0
1495808867,0
1495808868,0
1495808869,0
1495808870,0
1495808871,0
1495808872,0
1495808873,0
1495808874,0
1495808875,0
1495808876,0
1495808877,0
1495808878,0
1495808879,0
1495808880,0
1495808881,0
1495808882,0
1495808883,0
1495808884,0
1495808885,0
1495808886,0
1495808887,0
1495808888,0
1495808889,0
1495808890,0
1495808891,0
1495808892,0
1495808893,0
1495808894,0
1495808895,0
1495808896,0
1495808897,0
1495808898,0
1495808899,0
1495808900,0
1495808901,0
1495808902,0
1495808903,0
1495808904,0
1495808905,0
1495808906,0
1495808907,0
1495808908,0
1495808909,0
1495808910,0
1495808911,0
1495808912,0
1495808913,0
1495808914,0
1495808915,0
1495808916,0
1495808917,0
1495808918,0
1495808919,0
1495808920,0
1495808921,0
1495808922,0
1495808923,0
1495808924,0
1495808925,0
1495808926,0
1495808927,0
1495808928,0
1495808929,0
1495808930,0
1495808931,0
1495808932,0
1495808933,0
1495808934,0
1495808935,0
1495808936,0
1495808937,0
1495808938,0
1495808939,0
1495808940,0
1495808941,0
1495808942,0
1495808943,0
1495808944,0
1495808945,0
1495808946,0
1495808947,0
1495808948,0
1495808949,0
1495808950,0
1495808951,0
1495808952,0
1495808953,0
1495808954,0
1495808955,0
1495808956,0
1495808957,0
1495808958,0
1495808959,0
1495808960,0
1495808961,0
1495808962,0
1495808963,0
1495808964,0
1495808965,0
1495808966,0
1495808967,0
1495808968,0
1495808969,0
1495808970,0
1495808971,0
1495808972,0
1495808973,0
1495808974,0
1495808975,0
1495808976,0
1495808977,0
1495808978,0
1495808979,0
1495808980,0
1495808981,0
1495808982,0
1495808983,0
1495808984,0
1495808985,0
1495808986,0
1495808987,0
1495808988,0
1495808989,0
1495808990,0
1495808991,0
1495808992,0
1495808993,0
1495808994,0
1495808995,0
1495808996,0
1495808997,0
1495808998,0
1495808999,0
1495809000,0
1495809001,0
1495809002,0
1495809003,0
1495809004,0
1495809005,0
1495809006,0
1495809007,0
1495809008,0
1495809009,0
1495809010,0
1495809011,0
1495809012,0
1495809013,0
1495809014,0
1495809015,0
1495809016,0
1495809017,0
1495809018,0
1495809019,0
1495809020,0
1495809021,0
1495809022,0
1495809023,0
1495809024,0
1495809025,0
1495809026,0
1495809027,0
1495809028,0
1495809029,0
1495809030,0
1495809031,0
1495809032,0
1495809033,0
1495809034,0
1495809035,0
1495809036,0
1495809037,0
1495809038,0
1495809039,0
1495809040,0
1495809041,0
1495809042,0
1495809043,0
1495809044,0
1495809045,0
1495809046,0
1495809047,0
1495809048,0
1495809049,0
1495809050,0
1495809051,0
1495809052,0
1495809053,0
1495809054,0
1495809055,0
1495809056,0
1495809057,0
1495809058,0
1495809059,0
1495809060,0
1495809061,0
1495809062,0
1495809063,0
1495809064,0
1495809065,0
1495809066,0
1495809067,0
1495809068,0
1495809069,0
1495809070,0
1495809071,0
1495809072,0
1495809073,0
1495809074,0
1495809075,0
1495809076,0
1495809077,0
1495809078,0
1495809079,0
1495809080,0
1495809081,0
1495809082,0
1495809083,0
1495809084,0
1495809085,0
1495809086,0
1495809087,0
1495809088,0
1495809089,0
1495809090,0
1495809091,0
1495809092,0
1495809093,0
1495809094,0
1495809095,0
1495809096,0
1495809097,0
1495809098,0
1495809099,0
1495809100,0
1495809101,0
1495809102,0
1495809103,0
1495809104,0
1495809105,0
1495809106,0
1495809107,0
1495809108,0
1495809109,0
1495809110,0
1495809111,0
1495809112,0
1495809113,0
1495809114,0
1495809115,0
1495809116,0
1495809117,0
1495809118,0
1495809119,0
1495809120,0
1495809121,0
1495809122,0
1495809123,0
1495809124,0
1495809125,0
1495809126,0
1495809127,0
1495809128,0
1495809129,0
1495809130,0
1495809131,0
1495809132,0
1495809133,0
1495809134,0
1495809135,0
1495809136,0
1495809137,0
1495809138,0
1495809139,0
1495809140,0
1495809141,0
1495809142,0
1495809143,0
1495809144,0
1495809145,0
1495809146,0
1495809147,0
1495809148,0
1495809149,0
1495809150,0
1495809151,0
1495809152,0
1495809153,0
1495809154,0
1495809155,0
1495809156,0
1495809157,0
1495809158,0
1495809159,0
1495809160,0
1495809161,0
1495809162,0
1495809163,0
1495809164,0
1495809165,0
1495809166,0
1495809167,0
1495809168,0
1495809169,0
1495809170,0
1495809171,0
1495809172,0
1495809173,0
1495809174,0
1495809175,0
1495809176,0
1495809177,0
1495809178,0
1495809179,0
1495809180,0
1495809181,0
1495809182,0
1495809183,0
1495809184,0
1495809185,0
1495809186,0
1495809187,0
1495809188,0
1495809189,0
1495809190,0
1495809191,0
1495809192,0
1495809193,0
1495809194,0
1495809195,0
1495809196,0
1495809197,0
1495809198,0
1495809199,0
1495809200,0
1495809201,0
1495809202,0
1495809203,0
1495809204,0
1495809205,0
1495809206,0
1495809207,0
1495809208,0
1495809209,0
1495809210,0
1495809211,0
1495809212,0
1495809213,0
1495809214,0
1495809215,0
1495809216,0
1495809217,0
1495809218,0
1495809219,0
1495809220,0
1495809221,0
1495809222,0
1495809223,0
1495809224,0
1495809225,0
1495809226,0
1495809227,0
1495809228,0
1495809229,0
1495809230,0
1495809231,0
1495809232,0
1495809233,0
1495809234,0
1495809235,0
1495809236,0
1495809237,0
1495809238,0
1495809239,0
1495809240,0
1495809241,0
1495809242,0
1495809243,0
1495809244,0
1495809245,0
1495809246,0
1495809247,0
1495809248,0
1495809249,0
1495809250,0
1495809251,0
1495809252,0
1495809253,0
1495809254,0
1495809255,0
1495809256,0
1495809257,0
1495809258,0
1495809259,0
1495809260,0
1495809261,0
1495809262,0
1495809263,0
1495809264,0
1495809265,0
1495809266,0
1495809267,0
1495809268,0
1495809269,0
1495809270,0
1495809271,0
1495809272,0
1495809273,0
1495809274,0
1495809275,0
1495809276,0
1495809277,0
1495809278,0
1495809279,0
1495809280,0
1495809281,0
1495809282,0
1495809283,0
1495809284,0
1495809285,0
1495809286,0
1495809287,0
1495809288,0
1495809289,0
1495809290,0
1495809291,0
1495809292,0
1495809293,0
1495809294,0
1495809295,0
1495809296,0
1495809297,0
1495809298,0
1495809299,0
1495809300,0
1495809301,0
1495809302,0
1495809303,0
1495809304,0
1495809305,0
1495809306,0
1495809307,0
1495809308,0
1495809309,0
1495809310,0
1495809311,0
1495809312,0
1495809313,0
1495809314,0
1495809315,0
1495809316,0
1495809317,0
1495809318,0
1495809319,0
1495809320,0
1495809321,0
1495809322,0
1495809323,0
1495809324,0
1495809325,0
1495809326,0
1495809327,0
1495809328,0
1495809329,0
1495809330,0
1495809331,0
1495809332,0
1495809333,0
1495809334,0
1495809335,0
1495809336,0
1495809337,0
1495809338,0
1495809339,0
1495809340,0
1495809341,0
1495809342,0
1495809343,0
1495809344,0
1495809345,0
1495809346,0
1495809347,0
1495809348,0
1495809349,0
1495809350,0
1495809351,0
1495809352,0
1495809353,0
1495809354,0
1495809355,0
1495809356,0
1495809357,0
1495809358,0
1495809359,0
1495809360,0
1495809361,0
1495809362,0
1495809363,0
1495809364,0
1495809365,0
1495809366,0
1495809367,0
1495809368,0
1495809369,0
1495809370,0
1495809371,0
1495809372,0
1495809373,0
1495809374,0
1495809375,0
1495809376,0
1495809377,0
1495809378,0
1495809379,0
1495809380,0
1495809381,0
1495809382,0
1495809383,0
1495809384,0
1495809385,0
1495809386,0
1495809387,0
1495809388,0
1495809389,0
1495809390,0
1495809391,0
1495809392,0
1495809393,0
1495809394,0
1495809395,0
1495809396,0
1495809397,0
1495809398,0
1495809399,0
1495809400,0
1495809401,0
1495809402,0
1495809403,0
1495809404,0
1495809405,0
1495809406,0
1495809407,0
1495809408,0
1495809409,0
1495809410,0
1495809411,0
1495809412,0
1495809413,0
1495809414,0
1495809415,0
1495809416,0
1495809417,0
1495809418,0
1495809419,0
1495809420,0
1495809421,0
1495809422,0
1495809423,0
1495809424,0
1495809425,0
1495809426,0
1495809427,0
1495809428,0
1495809429,0
1495809430,0
1495809431,0
1495809432,0
1495809433,0
1495809434,0
1495809435,0
1495809436,0
1495809437,0
1495809438,0
1495809439,0
1495809440,0
1495809441,0
1495809442,0
1495809443,0
1495809444,0
1495809445,0
1495809446,0
1495809447,0
1495809448,0
1495809449,0
1495809450,0
1495809451,0
1495809452,0
1495809453,0
1495809454,0
1495809455,0
1495809456,0
1495809457,0
1495809458,0
1495809459,0
1495809460,0
1495809461,0
1495809462,0
1495809463,0
1495809464,0
1495809465,0
1495809466,0
1495809467,0
1495809468,0
1495809469,0
1495809470,0
1495809471,0
1495809472,0
1495809473,0
1495809474,0
1495809475,0
1495809476,0
1495809477,0
1495809478,0
1495809479,0
1495809480,0
1495809481,0
1495809482,0
1495809483,0
1495809484,0
1495809485,0
1495809486,0
1495809487,0
1495809488,0
1495809489,0
1495809490,0
1495809491,0
1495809492,0
1495809493,0
1495809494,0
1495809495,0
1495809496,0
1495809497,0
1495809498,0
1495809499,0
1495809500,0
1495809501,0
1495809502,0
1495809503,0
1495809504,0
1495809505,0
1495809506,0
1495809507,0
1495809508,0
1495809509,0
1495809510,0
1495809511,0
1495809512,0
1495809513,0
1495809514,0
1495809515,0
1495809516,0
1495809517,0
1495809518,0
1495809519,0
1495809520,0
1495809521,0
1495809522,0
1495809523,0
1495809524,0
1495809525,0
1495809526,0
1495809527,0
1495809528,0
1495809529,0
1495809530,0
1495809531,0
1495809532,0
1495809533,0
1495809534,0
1495809535,0
1495809536,0
1495809537,0
1495809538,0
1495809539,0
1495809540,0
1495809541,0
1495809542,0
1495809543,0
1495809544,0
1495809545,0
1495809546,0
1495809547,0
1495809548,0
1495809549,0
1495809550,0
1495809551,0
1495809552,0
1495809553,0
1495809554,0
1495809555,0
1495809556,0
1495809557,0
1495809558,0
1495809559,0
1495809560,0
1495809561,0
1495809562,0
1495809563,0
1495809564,0
1495809565,0
1495809566,0
1495809567,0
1495809568,0
1495809569,0
1495809570,0
1495809571,0
1495809572,0
1495809573,0
1495809574,0
1495809575,0
1495809576,0
1495809577,0
1495809578,0
1495809579,0
1495809580,0
1495809581,0
1495809582,0
1495809583,0
1495809584,0
1495809585,0
1495809586,0
1495809587,0
1495809588,0
1495809589,0
1495809590,0
1495809591,0
1495809592,0
1495809593,0
1495809594,0
1495809595,0
1495809596,0
1495809597,0
1495809598,0
1495809599,0
1495809600,0
1495809601,0
1495809602,0
1495809603,0
1495809604,0
1495809605,0
1495809606,0
1495809607,0
1495809608,0
1495809609,0
1495809610,0
1495809611,1024
1495809612,0
1495809613,409600
1495809614,409600
1495809615,0
1495809616,0
1495809617,0
1495809618,0
1495809619,0
1495809620,0
1495809621,0
1495809622,0
1495809623,0
1495809624,0
1495809625,0
1495809626,0
1495809627,0
1495809628,0
1495809629,0
1495809630,0
1495809631,0
1495809632,0
1495809633,0
1495809634,0
1495809635,0
1495809636,0
1495809637,0
1495809638,0
1495809639,0
1495809640,0
1495809641,0
1495809642,0
1495809643,0
1495809644,0
1495809645,0
1495809646,0
1495809647,0
1495809648,0
1495809649,0
1495809650,0
1495809651,0
1495809652,0
1495809653,0
1495809654,0
1495809655,0
1495809656,0
1495809657,0
1495809658,0
1495809659,0
1495809660,0
1495809661,0
1495809662,0
1495809663,0
1495809664,0
1495809665,0
1495809666,0
1495809667,0
1495809668,0
1495809669,0
1495809670,0
1495809671,0
1495809672,0
1495809673,0
1495809674,0
1495809675,0
1495809676,0
1495809677,0
1495809678,0
1495809679,0
1495809680,0
1495809681,0
1495809682,0
1495809683,0
1495809684,0
1495809685,0
1495809686,0
1495809687,0
1495809688,0
1495809689,0
1495809690,0
1495809691,0
1495809692,0
1495809693,0
1495809694,0
1495809695,0
1495809696,0
1495809697,0
1495809698,0
1495809699,0
1495809700,0
1495809701,0
1495809702,0
1495809703,0
1495809704,0
1495809705,0
1495809706,0
1495809707,0
1495809708,0
1495809709,0
1495809710,0
1495809711,0
1495809712,0
1495809713,0
1495809714,0
1495809715,0
1495809716,0
1495809717,0
1495809718,0
1495809719,0
1495809720,0
1495809721,0
1495809722,0
1495809723,0
1495809724,0
1495809725,0
1495809726,0
1495809727,0
1495809728,0
1495809729,0
1495809730,0
1495809731,0
1495809732,0
1495809733,0
1495809734,0
1495809735,0
1495809736,0
1495809737,0
1495809738,0
1495809739,0
1495809740,0
1495809741,0
1495809742,0
1495809743,0
1495809744,0
1495809745,0
1495809746,0
1495809747,0
1495809748,0
1495809749,0
1495809750,0
1495809751,0
1495809752,0
1495809753,0
1495809754,0
1495809755,0
1495809756,0
1495809757,0
1495809758,0
1495809759,0
1495809760,0
1495809761,0
1495809762,0
1495809763,0
1495809764,0
1495809765,0
1495809766,0
1495809767,0
