t,count,max,mean,min,stddev,p50,p75,p95,p98,p99,p999
1504510755,28,450421,402161.607143,0,141869.279914,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510759,31,450421,406831.870968,0,135368.245225,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510759,31,450421,406831.870968,0,135368.245225,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510759,32,450421,408194.031250,0,133389.738355,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510759,32,450421,408194.031250,0,133389.738355,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510761,34,450421,410677.970588,0,129677.215420,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510765,39,450421,415773.230769,0,121592.393193,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510767,40,450421,416639.425000,0,120148.352672,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510767,41,450421,417463.365854,0,118754.242044,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510768,47,450421,421670.723404,0,111295.537502,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510774,47,450421,421670.723404,0,111295.537502,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510774,47,450421,421670.723404,0,111295.537502,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510774,47,450421,421670.723404,0,111295.537502,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510774,47,450421,421670.723404,0,111295.537502,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510774,49,450421,422844.204082,0,109103.709047,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510776,49,450421,422844.204082,0,109103.709047,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510776,49,450421,422844.204082,0,109103.709047,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510776,49,450421,422844.204082,0,109103.709047,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510776,54,450421,425397.611111,0,104142.867416,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510782,55,450421,425852.581818,0,103229.234058,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510782,55,450421,425852.581818,0,103229.234058,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510782,55,450421,425852.581818,0,103229.234058,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510782,56,450421,426291.303571,0,102339.156795,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510783,56,450421,426291.303571,0,102339.156795,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510784,57,450421,426714.631579,0,101471.643929,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510784,57,450421,426714.631579,0,101471.643929,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510785,58,450421,427123.362069,0,100625.761028,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510785,58,450421,427123.362069,0,100625.761028,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510785,58,450421,427123.362069,0,100625.761028,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510785,58,450421,427123.362069,0,100625.761028,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510785,65,450421,450421.000000,450421,0.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510792,65,450421,450421.000000,450421,0.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510792,65,450421,450421.000000,450421,0.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510792,65,450421,450421.000000,450421,0.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510792,65,450421,450421.000000,450421,0.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510792,65,450421,450421.000000,450421,0.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510792,65,450421,450421.000000,450421,0.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510792,65,450421,450421.000000,450421,0.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510792,65,450421,450421.000000,450421,0.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000,450421.000000
1504510859,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510860,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510861,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504510862,4,414823,103705.750000,0,207411.500000,0.000000,311117.250000,414823.000000,414823.000000,414823.000000,414823.000000
1504510863,5,414823,165929.200000,0,227207.914472,0.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510864,6,414823,207411.500000,0,227207.914472,207411.500000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510865,7,414823,237041.714286,0,221732.220308,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510866,8,414823,259264.375000,0,214691.299142,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510867,9,414823,276548.666667,0,207411.500000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510872,15,414823,331858.400000,0,171753.039314,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510872,15,414823,331858.400000,0,171753.039314,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510872,15,414823,331858.400000,0,171753.039314,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510872,15,414823,331858.400000,0,171753.039314,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510872,15,414823,331858.400000,0,171753.039314,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510873,15,414823,331858.400000,0,171753.039314,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510875,27,414823,368731.555556,0,132849.682292,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510884,27,414823,368731.555556,0,132849.682292,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510884,27,414823,368731.555556,0,132849.682292,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510884,29,414823,371910.275862,0,128567.771052,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510886,29,414823,371910.275862,0,128567.771052,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510886,29,414823,371910.275862,0,128567.771052,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510886,31,414823,374678.838710,0,124669.723634,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510888,31,414823,374678.838710,0,124669.723634,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510888,33,414823,377111.818182,0,121102.225318,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510890,39,414823,382913.538462,0,111982.614757,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,39,414823,382913.538462,0,111982.614757,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510897,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510898,40,414823,383711.275000,0,110652.700697,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510900,43,414823,385881.860465,0,106928.771687,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510900,46,414823,387168.133333,0,104644.282705,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510915,58,414823,393366.637931,0,92673.032711,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510915,58,414823,393366.637931,0,92673.032711,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510916,58,414823,393366.637931,0,92673.032711,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510916,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510917,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510917,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510917,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510917,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510917,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510917,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510917,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510917,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510917,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510917,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510917,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510917,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504510917,59,414823,393730.305085,0,91913.111053,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000,414823.000000
1504513849,1,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504513850,2,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504513851,3,0,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1504513852,4,427004,106751.000000,0,213502.000000,0.000000,320253.000000,427004.000000,427004.000000,427004.000000,427004.000000
1504513853,5,427004,170801.600000,0,233879.722945,0.000000,427004.000000,427004.000000,427004.000000,427004.000000,427004.000000
1504513854,6,427004,213502.000000,0,233879.722945,213502.000000,427004.000000,427004.000000,427004.000000,427004.000000,427004.000000
